,link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,Street,Zip,City,Latitude,Longitude,chambre,séjour,cuisine,wc,hall,outdoors,cave,réduit,Entrée,stores,Description,TotalRent,NearestStop,TimeToNearestStop
35,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rytz-cie-lausanne-575/charmant-appartement-lausanne-26-209211
",209211,"Immobilier
","2020-02-23
",maintenant										</span>,2016,-1,1700,-1,51,Chemin du Chalet-de-Praroman 4B,1000.0,Lausanne,46.5631646,6.6992313999999995,1,1,3,2,0,3,1,0,1,0,"<p>- Activités sportives à proximité<br>- À l'abri de toutes nuisances<br>- À proximité d'un arrêt de bus<br>- Au rez-de-jardin<br>- Cuisine agencée<br>- Cuisine équipée<br>- Buanderie commune<br>- Interphone<br>- État proche du neuf<br>- Pompe à chaleur<br>- Bail à durée indéterminée<br><br>« Résidence du Golf »<br><br>Respectueux de l’environnement grâce au label Minergie, La Résidence du Golf se trouve au coeur d’un écrin de verdure sur les hauts de la commune Lausanne, à proximité des écoles, commerces et transports. <br><br>Proche du centre sportif de Pra Roman, du Centre de Recherche Nestlé (CRN) et de l'Ecole Hôtelière de Lausanne (EHL), son emplacement unique permet l’accès à de multitudes d’activités sportives (golf, équitation, piste vitae, VTT) et de balades.<br><br>Cet appartement de 2.5 pièces situé au rez-de-chaussée est distribué de la manière suivante :<br><br>- Entrée avec armoires<br>- Séjour avec accès à la terrasse et au jardin<br>- Cuisine entièrement agencée et équipée<br>- Chambre à coucher<br>- Salle de bains/WC<br><br>Annexe :<br>- Cave<br>- Place de parc intérieure : CHF 150.-/mois<br><br>Loyer mensuel : CHF 1'700.-<br>Acompte de charges : CHF 70.-/mois<br><br></p>",1699,Lausanne-Flon,92.53702020784867
36,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/golay-immobilier-260/bel-appartement-25-pieces-5eme-etage-vue-lac-les-montagnes-env-65-211147
",211147,"Immobilier
","2020-02-23
",avril 2020										</span>,1996,5,1400,180,65,Avenue du Grey 64,1018.0,Lausanne,46.536884,6.620057000000001,1,0,1,2,0,1,0,0,0,0,"<p>situé dans le quartier de la Blécherette, endroit calme et verdoyant, non loin d'un centre commercial et à proximité des lignes de transports publics, <br>cuisine agencée, salle de bains attenante à la chambre à coucher, WC séparé, terrasses.</p>",1580,Vigie,17.81018412587051
37,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/wincasa-siege-602/appartement-proche-toutes-les-commodites-216046
",216046,"Immobilier
","2020-02-23
",mars 2020										</span>,1993,2,1510,160,71,,,-1,46.524693,6.6026979999999975,2,2,1,2,0,1,0,0,0,0,"<p>Appartement lumineux comprenant:<br><br>- Cuisine agencée avec lave-vaisselle<br>- Grand séjour<br>- 2 chambres avec parquets<br>- Salle-de-bains / WC<br>- Balcon<br><br>Place de parc intérieure disponible en sus.<br><br>L'unique visite groupée de ce bien est prévue le lundi 17 février 2020 de 17h00 à 18h00. (appartement Held)<br><br>Merci de vous rendre directement sur place pour la visite sans vous annoncer au préalable.<br><br>En cas d'intérêt pour l'objet, merci de nous transmettre les documents suivants:<br>- Demande de location (www.wincasa.ch)<br>- Copie de l'extrait de l'Office des poursuites (moins de 2 mois)<br>- Copie des 3 dernières fiches de salaire<br>- Copie de la carte d'identité ou du permis de séjour</p>",1670,Provence,1.0370357604776261
38,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/deux-pas-lac-218510
",218510,"Immobilier
","2020-02-23
",avril 2020										</span>,1932,2,2650,220,90,Rue du Lac 12,1007.0,Lausanne,46.50767800000001,6.62575,2,0,1,1,1,0,1,0,0,0,"<p>Superbe appartement lumineux orienté sud avec vue sur le lac comprenant : <br><br>- Cuisine agencée ouverte<br>- Hall d'entrée<br>- Spacieuse pièce à vivre salon et salle à manger<br>- Loggia<br>- 2 Chambres à coucher avec du parquet <br>- Salle de bain<br>- Salle de douche<br>- Cave<br>- Ascenseur <br><br>Ce logement idéalement situé saura vous séduire par sa proximité avec le M2, arrêt de bus, magasin Migros et divers restaurants.<br><br>Vous trouverez également une Migros, une Coop pronto, une boulangerie et divers restaurants à quelques minutes. <br><br>Possibilité de louer une place de parc extérieure à CHF 150.00/mois.<br><br>Une visite s'impose!</p>",2870,Lausanne-Flon,18.076560244219618
39,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/magnifique-vue-lac-220689
",220689,"Immobilier
","2020-02-23
",No info,1953,3,1880,330,75,Guiguer-de-Prangins 4,1004.0,Lausanne,46.534103,6.6124339999999995,1,1,1,2,1,1,0,0,0,0,"<p>Bel appartement dans quartier calme, idéal pour une famille ou une colocation, disposé comme suit :<br><br>- Cuisine agencée et habitable<br>- Hall d'entrée<br>- Séjour avec balcon<br>- 3 belles chambres<br>- salle-de-bains<br>- WC séparé<br><br>En cas d'intérêt, nous soumettre une demande de location que vous pouvez télécharger sur notre site, accompagnée des documents suivants :<br><br>- 3 dernières fiches salaire<br>- attestation de l'office des poursuites (validité 3 mois)<br>- 1 copie pièce d'identité</p>",2210,Vigie,14.60177162421374
40,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/pisa-partnerimmo-862/chambre-colocation-221153
",221153,"Immobilier
","2020-02-23
",No info,-1,1,830,-1,-1,,,-1,46.5436863,6.601039999999999,0,0,0,0,0,0,0,0,0,0,<p></p>,829,Renens,23.42352338357259
41,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-4eme-etage-lausanne-223302
",223302,"Immobilier
","2020-02-23
",maintenant										</span>,-1,4,1460,170,65,Rue Couchirard 16,1004.0,Lausanne,46.52708270000001,6.613284599999999,1,1,1,1,1,0,0,0,0,0,"<p>Il se compose comme suit :<br><br>Hall d'entrée, séjour lumineux, cuisine agencée spacieuse, salle de bains, chambre à coucher avec armoire murale.<br><br>Proximité : Transports-publics : Gare ( 20 min à pied), métro, bus. Commerces<br>Parc de Valency, entrée d'autoroute</p>",1630,Vigie,5.627765273618552
42,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/bel-appartement-quartier-blecherette-227000
",227000,"Immobilier
","2020-02-23
",No info,1970,1,1430,200,55,Chemin du Furet 12,1018.0,Lausanne,46.540015000000004,6.626372,1,2,1,2,1,0,1,0,0,0,"<p>Venez découvrir ce beau logement qui se compose comme suit : <br><br>- 1 hall d'entrée,<br>- 1 séjour lumineux,<br>- 1 chambre à coucher avec armoire murale,<br>- 1 cuisine habitable agencée et fermée,<br>- 1 salle-de-bains/WC/lavabo,<br>- 1 cave complète ce bien.<br><br>Afin de visiter le l'appartement, nous vous remercions de bien vouloir prendre contact avec le locataire actuel : M. Buess-Watson.<br><br>Possibilité de louer une place de parc intérieure/extérieure en sus.<br>Disponible à partir du 1er avril 2020!<br><br>BAIL FIXE DE DURÉE DÉTERMINÉE DE 5 ANS, AVEC POSSIBILITÉS DE RESILIATION UNILATÉRALE PAR LE LOCATAIRE.<br><br>Seuls les dossiers complets seront pris en considération, soit :<br>- formulaire d'inscription dûment rempli (disponible sur notre site internet)<br>- attestation de l'Office des Poursuites récente (max. 3 mois)<br>- dernières fiches de salaire<br>- copie de pièce d'identité ou du permis de séjour (B ou C)</p>",1630,Vigie,23.728255532899162
43,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/5-minutes-centre-ville-227251
",227251,"Immobilier
","2020-02-23
",mars 2020										</span>,1948,2,1940,265,79,Avenue Louis-Ruchonnet 19,1003.0,Lausanne,46.51851,6.625428,2,1,1,0,0,0,1,0,0,0,<p>Nous vous proposons un bel appartement situé à 500 mètres de la gare CFF et du M2. Il comprend: <br><br>- Cuisine moderne <br>- Séjour avec du parquet<br>- 2 Chambres à coucher avec du parquet <br>- Salle de bain<br>- Ascenseur<br>- Cave <br><br>Le métro M2 se trouve à 4 minutes à pied de l'immeuble. Vous pourrez vous rendre rapidement au bord du lac ou au centre-ville.<br><br>Nous nous réjouissons de votre prise de contact !</p>,2205,Lausanne-Flon,4.002245676966995
44,"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/regimo-lausanne-865/emplacement-ideal-ouest-lausannois-228108
",228108,"Immobilier
","2020-02-23
",avril 2020										</span>,1968,0,1280,205,60,,,-1,46.537901,6.574126,2,1,1,2,1,0,1,0,0,0,"<p>L'emplacement de ce logement est idéal et permet un accès rapide tant aux universités qu'au centre de Lausanne. Commerces, gare et transports publics sont atteignables à pieds.<br><br>Pour la qualité de votre logement :<br> - un hall d'entrée avec armoire murale<br> - un séjour<br> - deux chambres à coucher dont une avec armoires murales<br> - une cuisine partiellement agencée (frigo)<br> - une salle de bains/WC<br> - une cave<br><br>Places de parc extérieures disponibles en sus à CHF 70.-.<br><br>Intéressé ? La visite vaut le détour.<br><br>Sauf erreur et omission. Photos et descriptif non contractuels.</p>",1485,Epenex,0.2462978775691392
45,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-1-2-pieces-lausanne-23019
",23019,"Immobilier
","2020-02-23
",maintenant										</span>,-1,-1,2390,200,101,Avenue des Bergières 55,1004.0,Lausanne,46.5306653,6.6182286999999995,2,1,1,1,0,0,0,0,0,0,"<p>Le logement se compose comme suit :<br><br>Grand séjour lumineux avec cuisine agencée, 2 chambres à coucher spacieuse, salle de bains.<br><br>Proximité : Transports-publics ( 7 min. à pied de l'arrêt du LEB ""Montétan"", bus), Parc de Valency, commerces.</p>",2590,Vigie,8.805544710599182
46,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-2eme-etage-lausanne-231013
",231013,"Immobilier
","2020-02-23
",maintenant										</span>,-1,2,-1,155,48,Rue de la Borde 71,1018.0,Lausanne,46.532721,6.629245,0,0,0,0,0,0,0,0,0,0,"<p>Proximité : Transports-publics ( à 5 min à pied des arrêts de bus), entrée d'autoroute</p>",154,Vigie,16.374146867964992
47,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regimo-lausanne-865/deux-pas-chuv-joli-studio-meuble-231104
",231104,"Immobilier
","2020-02-23
",mars 2020										</span>,1965,4,960,-1,24,Place du Vallon 18,1005.0,Lausanne,46.527590999999994,6.640322,0,0,1,2,1,0,0,0,0,0,"<p>Idéal pour étudiant ou personne seule, ce joli studio meublé dispose de nombreux avantages. Proche du fameux quartier de la cité et de sa magnifique cathédrale et à deux pas du centre-ville et des commerce, il saura sans doute répondre à vos attentes.<br><br>Pour la qualité de votre logement :<br> - un hall d'entrée<br> - une pièce principale meublée<br> - une cuisine agencée fermée<br> - une salle de douche/WC<br><br>Possibilité de louer des places de parc extérieures à CHF 150.00/mois en sus.<br><br>Intéressé ? La visite vaut le détour.<br><br>Sauf erreur et omission. Photos et descriptif non contractuels.</p>",959,Lausanne-Flon,15.561813284041675
48,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/superbe-logement-renove-proche-chailly-chuv-233748
",233748,"Immobilier
","2020-02-23
",No info,1958,-1,1440,220,54,,,-1,46.528813,6.6488320000000005,1,1,1,2,1,0,0,1,0,0,"<p>Implanté dans un quartier situé entre le CHUV et Chailly, à deux pas de l'arrêt de bus n° 6 (Victor-Ruffy) et à quelques minutes à pied du centre commercial Migros-Chailly, cet appartement spacieux saura vous séduire. <br><br>Il est disposé de la manière suivante :<br><br>- 1 hall d'entrée,<br>- 1 cuisine entièrement agencée et semi-ouverte,<br>- 1 séjour avec coin à manger,<br>- 1 grande chambre avec réduit,<br>- 1 salle de bains/lavabo/WC,<br>- plusieurs armoires murales.<br><br>Disponible dès le 1er mars 2020<br><br>Bail à durée déterminée jusqu'au 31.01.2025<br><br>En cas d'intérêt et seulement après la visite, vous pouvez nous transmettre un dossier complet, soit<br><br>- formulaire d'inscription dûment rempli (http://www.realestate.apleona.ch/fileadmin/re-swiss/Mietangebote-Anmeldeformulare/Anmeldeformulare_interaktiv/Anmeldeformular_Wohnen_F.pdf)<br>- attestation de l'Office des Poursuites récente (max. 3 mois)<br>- 3 dernières fiches de salaire<br>- copie de pièce d'identité</p>",1660,Lausanne-Flon,23.31846384374262
49,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-4-1-2-pieces-4eme-etage-lausanne-23502
",23502,"Immobilier
","2020-02-23
",maintenant										</span>,-1,4,3380,300,131,Chemin de la Bateliere 4,1007.0,Lausanne,46.515293,6.612617,3,1,1,1,1,1,0,0,0,0,"<p>Vue sur le lac<br>A louer dans un environnemet verdoyant et tranquille, proche de toutes commodités. <br>Logement comprenant : hall, séjour, cheminée, cuisine agencée/lave-vaisselle, 3 chambres à coucher, 2 salles d'eau, WC séparé, balcon.</p>",3680,Vigie,14.01358459207239
50,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/studio-meuble-situe-centre-ville-235587
",235587,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,5,930,70,22,Avenue de France 9,1004.0,Lausanne,46.524195,6.624021000000001,1,0,1,2,0,0,1,0,0,0,"<p>1 chambre, cuisine avec réchaud 2 plaques, réfrigérateur, hotte, four micro-ondes, salle de bains/wc, cave. 1 an de location : Fr. 1'130.- + 70.- charges (+3 mois de garantie bancaire = Fr. 3'390.-), dès 6 mois : Fr. 1'300.-- + Fr. 70.-- charges (+ 3 mois de garantie bancaire = Fr. 3'900.--), 3 à 5 mois : Fr. 1'400.-- + Fr. 70.-- charges - (+ 3 mois de garantie bancaire = Fr. 4'200.--), 1 à 2 mois : Fr. 1'500.-- + Fr. 70.-- charges - (+ 2 mois de garantie bancaire =Fr. 3'000.--).Info : Stutz Immobilier. Date d'entrée à convenir</p>",1000,Vigie,6.317632113053239
51,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-1-2-pieces-2eme-etage-lausanne-236826
",236826,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,2,2750,200,100,Avenue du Léman 6,1005.0,Lausanne,46.517340000000004,6.643478999999999,0,0,0,0,0,0,0,0,0,0,<p></p>,2950,Lausanne-Flon,15.121735870822068
52,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-croset-404/appartement-55-pieces-12eme-etage-237108
",237108,"Immobilier
","2020-02-23
",maintenant										</span>,1961,2,2260,330,120,Avenue de Valmont 16,1010.0,Lausanne,46.53734,6.6568017999999975,4,1,1,3,1,3,0,0,0,0,"<p>Situé dans les hauts de Lausanne, dans un quartier calme et un cadre verdoyant, idéal pour étudiant.<br> Cet endroit vous offre diverses commodités, notamment les transports publics (lignes de bus n°6-41-65-75), un accès proche à l'autoroute, du métro ""M2"", des commerces, des établissements scolaires, une piscine et un centre de loisirs. <br> <br> <br>Ce spacieux logement comprend : hall d'entrée, 4 chambres, séjour, cuisine agencée avec lave-vaisselle, salle de bains/WC, WC-séparés et 3 balcons.<br> <br> Pour les visites, contacter la concierge Mme LAGO du lundi au vendredi de 8h00 à 18h00 (appt no 54)<br></p>",2590,Lausanne-Flon,36.90492852613695
53,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-1-piece-n-18-238887
",238887,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,780,60,18,Chemin du Devin 4,1012.0,Lausanne,46.5268576,6.6525678,0,0,1,2,0,1,1,0,0,0,"<p>Immeuble avec ascenseur situé à 2 pas de Chailly avec ses commerces et les bus pour le centre-ville.<br>Appartement rafraîchi comprenant: une pièce principale, cuisine-laboratoire avec réchaud électrique et frigo, salle de bains/WC, balcon. Une cave. Bail à loyer de durée déterminée jusqu'au 30.06.2020 pour cause de travaux futurs de rehaussement de l'immeuble.</p>",840,Lausanne-Flon,25.344549637472483
54,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-1-2-pieces-3eme-etage-lausanne-239287
",239287,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,3,2250,255,93,Avenue de Riant-Mont 23,1004.0,Lausanne,46.525549,6.6327019,0,0,0,0,0,0,0,0,0,0,"<p>Proximité : A 10 minutes à pied de l’arrêt de métro « Riponne – M. Béjart », transports-publics, commerces</p>",2505,Lausanne-Flon,8.58998590114486
55,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-1-2-piece-3eme-etage-lausanne-239992
",239992,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,3,1215,155,43,Chemin du Levant 157,1005.0,Lausanne,46.5160132,6.653224799999999,0,0,0,0,0,2,0,0,0,0,<p>Balcon - Tranquillité - lave-vaisselle - balcon</p>,1370,Lausanne-Flon,24.876440970771405
56,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/wincasa-siege-602/location-sans-caution-vue-imprenable-lac-les-alpes-240269
",240269,"Immobilier
","2020-02-23
",maintenant										</span>,1976,4,1430,240,70,,,-1,46.534157,6.621233,2,2,0,2,1,1,1,0,0,0,"<p>Faisant parti d'un joli complexe, cet appartement est très lumineux et se situe à proximité des commodités et est idéalement desservi en transports publics : Lignes 2 et 21.<br><br>Par ailleurs et de par son emplacement privilégié, il offre la proximité de l'axe autoroutier A9, notamment des sorties et entrées Lausanne-Vennes et Lausanne-Blécherette.<br><br>Cet objet – qui est proposé à la location pour une durée déterminée jusqu'au 31.12.2020 – se compose de la manière suivante.<br><br>- Hall d'entrée avec armoires murales<br>- Grand séjour<br>- 2 chambres à coucher<br>- Salle de bains<br>- WC séparés<br>- Cagibi<br>- Balcon exposé au sud avec vue lac<br>- Cave<br><br>En cas d'intérêt pour cet objet, merci de nous faire parvenir les documents suivants :<br><br>- Demande de location (www.wincasa.ch)<br>- Copie de la carte d'identité ou du permis de séjour<br>- Copie de l'extrait de l'Office des poursuites <br>- 3 dernières fiches de salaires</p>",1670,Vigie,14.213909683331478
57,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/bernard-nicod-siege-400/appartement-2-1-2-pieces-renens-241641
",241641,"Immobilier
","2020-02-23
",maintenant										</span>,-1,0,1460,190,54,Rue de Lausanne 45,1020.0,Renens,46.53562720000001,6.5886725,0,0,0,0,0,1,0,0,0,0,<p>balcon - Vue</p>,1650,Renens,9.24610499724103
